urls
https://www.jumbo.com/producten/jumbo-wilde-perziken-witvlezig-1000g-177704STK
https://www.jumbo.com/producten/dubai-bar-pistache-en-chocolade-150g-638291DS
https://www.jumbo.com/producten/jumbo-bbq-shaslick-3-stuks-551812KGR
https://www.jumbo.com/producten/moet-chandon-champagne-rose-imperial-mini-200ml-362559FLS
https://www.jumbo.com/producten/jumbo-krokante-bolletjes-wit-4-stuks-629837STK
https://www.jumbo.com/producten/jumbo-bbq-zalmfilet-kruiden-knoflook-ca-240g-591960KGR
https://www.jumbo.com/producten/kwv-cape-blend-750ml-578315FLS
https://www.jumbo.com/producten/de-jacht-op-de-dierendief-floris-gobel-637889STK
https://www.jumbo.com/producten/jumbo-mosselen-super-2kg-209075BAK
https://www.jumbo.com/producten/jumbo-fruitschaal-zomer-meloen-ananas-appel-druif-450g-617419DS
https://www.jumbo.com/producten/jumbo-melange-jonge-bladsla-rucola-150g-362324ZK
https://www.jumbo.com/producten/jumbo-cornets-luxe-roomijs-4-stuks-506849DS
https://www.jumbo.com/producten/jumbo-snackgroente-tomaatjes-voordeelverpakking-1kg-522650SC
https://www.jumbo.com/producten/jumbo-kei-lekker-met-aandacht-voor-dier-natuur-sml-6-stuks-258g-619847DS
https://www.jumbo.com/producten/jumbo-kaasstrips-8-stuks-583466STK
https://www.jumbo.com/producten/ribeira-tonijnstukken-in-water-3-x-160g-628623STK
https://www.jumbo.com/producten/jumbo-luchtige-kruidenboter-100g-191947DS
https://www.jumbo.com/producten/jumbo-mayonaise-met-truffel-180ml-277842POT
https://www.jumbo.com/producten/jumbo-watermeloen-1-stuk-513496STK
https://www.jumbo.com/producten/friesche-vlag-haver-200ml-611359PAK
https://www.jumbo.com/producten/namibi-braai-houtskool-xl-4kg-425566STK
https://www.jumbo.com/producten/jumbo-bbq-specials-dikke-sparerib-950g-493047ZK
https://www.jumbo.com/producten/fyffes-ananas-gold-37091STK
https://www.jumbo.com/producten/jumbo-bbq-salades-pakket-626773STK
https://www.jumbo.com/producten/pit-master-home-bbq-schoonmaakborstel-487365STK
https://www.jumbo.com/producten/jumbo-klassiek-bbq-pakket-626731STK
https://www.jumbo.com/producten/pit-master-home-bbq-spiezenset-6-stuks-487370STK
https://www.jumbo.com/producten/dole-bananen-5-stuks-532148ZK
https://www.jumbo.com/producten/jumbo-houdbare-halfvolle-melk-voordeelverpakking-6-x-1l-305425PAK
https://www.jumbo.com/producten/jumbo-filterkoffie-aroma-traditioneel-2-x-500g-61917PAK
https://www.jumbo.com/producten/jumbo-goudse-kaas-jong-48-plakken-voordeelverpakking-400g-582812STK
https://www.jumbo.com/producten/jumbo-jong-belegen-kaas-48-plakken-voordeelverpakking-400g-203773STK
https://www.jumbo.com/producten/coca-cola-original-taste-24-x-330ml-533150TRA
"https://www.jumbo.com/producten/coca-cola-original-taste-51-gratis-pet-fles-6-x-1,5l-428612PAK"
"https://www.jumbo.com/producten/coca-cola-zero-sugar-51-gratis-pet-fles-6-x-1,5l-429169PAK"
https://www.jumbo.com/producten/jumbo-komkommer-526991STK
"https://www.jumbo.com/producten/jumbo-jonagold-appels-voordeelverpakking-1,5kg-306033ZK"
https://www.jumbo.com/producten/coca-cola-zero-sugar-24-x-330ml-533227TRA
https://www.jumbo.com/producten/jumbo-mandarijnen-1kg-71499NET
https://www.jumbo.com/producten/jumbo-aardbeien-hollands-400g-306021BAK
https://www.jumbo.com/producten/jumbo-druiven-wit-pitloos-500g-306009BAK
https://www.jumbo.com/producten/jumbo-extra-zacht-sterk-toiletpapier-4-laags-voordeelverpakking-16-rollen-551508ZK
https://www.jumbo.com/producten/jumbo-halfvolle-melk-1l-498518PAK
https://www.jumbo.com/producten/waldkorn-volkoren-meergranenbrood-300204STK
https://www.jumbo.com/producten/jumbo-paprika-mix-3-stuks-302241PAK
https://www.jumbo.com/producten/jumbo-aardappelen-kruimig-3kg-383175ZK
https://www.jumbo.com/producten/jumbo-conference-peren-1kg-376677STK
https://www.jumbo.com/producten/jumbo-snackgroente-tomaatjes-500g-522578SC
https://www.jumbo.com/producten/jumbo-galia-meloen-45946STK
https://www.jumbo.com/producten/jumbo-satesaus-500g-433340BAK
https://www.jumbo.com/producten/jumbo-hamburgers-new-york-4-stuks-320g-552483TRA
https://www.jumbo.com/producten/jumbo-bbq-satespies-3-stuks-551811KGR
https://www.jumbo.com/producten/jumbo-rucola-150g-465536ZK
https://www.jumbo.com/producten/jumbo-baguette-volkoren-2-stuks-444440ZK
https://www.jumbo.com/producten/jumbo-bbq-sparerib-sweet-ca-730g-564228KGR
https://www.jumbo.com/producten/jumbo-dip-aioli-175g-291907CUP
https://www.jumbo.com/producten/jumbo-bbq-houthakkersteak-2-stuks-496041KGR
https://www.jumbo.com/producten/jumbo-filetsteak-bbq-ca-2-stuks-609035KGR
https://www.jumbo.com/producten/jumbo-bbq-gambaspies-knoflook-2-stuks-96778TRA
https://www.jumbo.com/producten/jumbo-bbq-specials-buik-met-zwoerd-1kg-551818TRA
https://www.jumbo.com/producten/jumbo-zoete-puntpaprika-500g-534332PAK
https://www.jumbo.com/producten/jumbo-plantaardig-burger-vers-2-stuks-374432BAK
https://www.jumbo.com/producten/jumbo-streekselectie-rueda-verdejo-750ml-591434FLS
https://www.jumbo.com/producten/nivea-sun-protect-hydrate-to-go-30-hoog-50ml-480531TUB
https://www.jumbo.com/producten/jumbo-bbq-mais-sous-vide-gegaard-300g-270892ZK
https://www.jumbo.com/producten/jumbo-doradefilet-met-huid-ca-260g-635974KGR
https://www.jumbo.com/producten/jumbo-bbq-rundvlees-salade-400g-227255BAK
https://www.jumbo.com/producten/jumbo-sparerib-smokey-bbq-ca-360g-557505KGR
https://www.jumbo.com/producten/hema-servetten-3-laags-20-stuks-482237STK
https://www.jumbo.com/producten/pit-master-home-bbq-tang-487367STK
https://www.jumbo.com/producten/jumbo-smaakmakers-bbq-marinade-90g-614016STK
https://www.jumbo.com/producten/jumbo-barbecueworst-tuinkruiden-360g-609433BAK
https://www.jumbo.com/producten/powerful-eggs-nederlandse-witte-scharreleieren-30-stuks-610412TRA
https://www.jumbo.com/producten/jumbo-goudse-kaas-48-stuk-jong-belegen-voordeelverpakking-1kg-582816STK
https://www.jumbo.com/producten/jumbo-halfvolle-koffiemelk-465ml-18634PAK
https://www.jumbo.com/producten/jumbo-fijn-volkoren-300146STK
https://www.jumbo.com/producten/powerful-eggs-nederlandse-witte-scharreleieren-12-stuks-610413DS
https://www.jumbo.com/producten/jumbo-scharrelkip-filetblokjes-600g-515014BAK
https://www.jumbo.com/producten/jumbo-rundergehakt-500g-131278BAK
https://www.jumbo.com/producten/jumbo-snelfiltermaling-aroma-traditioneel-6kg-12-x-500g-61917DSL
https://www.jumbo.com/producten/jumbo-keukenpapier-extra-sterk-absorberend-3-lagen-4-rollen-588129PAK
https://www.jumbo.com/producten/jumbo-gerookte-kipfilet-100g-610614STK
https://www.jumbo.com/producten/jumbo-witte-bollen-12-stuks-445317STK
https://www.jumbo.com/producten/jumbo-goudse-kaas-48-stuk-jong-voordeelverpakking-1kg-582970STK
https://www.jumbo.com/producten/broodgeluk-rond-fijn-volkoren-430651STK
"https://www.jumbo.com/producten/jumbo-cola-zero-sugar-6-x-1,5l-427850PAK"
https://www.jumbo.com/producten/jumbo-scharreleieren-ml-12-stuks-602645DS
https://www.jumbo.com/producten/coca-cola-zero-sugar-102-gratis-12-x-250ml-533214PAK
